0.0453299, 0.457508
1.89941, 3.05005
3.35317, 7.32013
4.72266, 12.2002
5.73398, 17.0803
6.68208, 21.6554
7.54592, 25.6204
8.36761, 30.1955
9.16823, 35.3806
10.0953, 40.8707
10.8959, 46.2083
11.7597, 52.3084
12.5604, 57.7985
13.4031, 64.5086
14.4144, 72.1337
15.3415, 79.3014
16.2053, 86.6215
16.9638, 93.1791
17.7433, 100.194
18.565, 107.667
19.155, 113.462
19.7449, 119.257
